2015-08-11 16:04:44,Running,,7.00,1:09:10,9:53,6.07,948.999999453376,151.45,,"TomTom MySports Watch",2015-08-11-1604.gpx
2015-08-10 17:13:53,Running,,3.00,24:10,8:03,7.45,379.99999978112,65.45,,"TomTom MySports Watch",2015-08-10-1713.gpx
2015-08-05 20:42:39,Running,,3.00,25:45,8:34,7.00,376.999999782848,58.09,,"TomTom MySports Watch",2015-08-05-2042.gpx
2015-08-05 17:20:59,Strength Training,,0.00,10:00,,,66.1489166666667,,,,
2015-08-04 16:30:46,Running,,6.00,53:00,8:50,6.80,784.99999954784,95.45,,"TomTom MySports Watch",2015-08-04-1630.gpx
2015-08-02 16:00:00,Sports,,0.00,1:45:00,,,694.563625,,,,
2015-08-01 16:33:15,Hiking,,6.01,2:46:02,27:37,2.17,802.0,186.80,,,2015-08-01-1633.gpx
2015-08-01 10:20:21,Strength Training,,0.00,53:21,,,352.904470416667,,,,
2015-07-30 16:01:37,Sports,,3.09,59:05,19:09,3.13,380.0,58.81,,"TomTom MySports Watch",2015-07-30-1601.gpx
2015-07-29 05:31:12,Running,,2.99,27:41,9:15,6.49,354.99999979552,77.36,,"TomTom MySports Watch",2015-07-29-0531.gpx
2015-07-28 16:46:47,Running,,1.00,9:21,9:20,6.43,130.999999924544,19.02,,"TomTom MySports Watch",2015-07-28-1646.gpx
2015-07-28 16:30:51,Running,,0.61,5:36,9:14,6.50,78.999999954496,12.09,,"TomTom MySports Watch",2015-07-28-1630.gpx
2015-07-28 16:10:43,Running,,1.97,16:49,8:32,7.03,257.999999851392,42.55,,"TomTom MySports Watch",2015-07-28-1610.gpx
2015-07-26 16:22:09,Sports,,0.00,1:45:00,,,694.563625,,,,
2015-07-25 11:36:45,Strength Training,,0.00,51:00,,,337.359475,,,,
2015-07-24 23:30:29,Hiking,,2.71,1:08:15,25:10,2.38,362.0,118.00,,,2015-07-24-2330.gpx
2015-07-23 17:38:30,Sports,,0.00,48:07,,,318.286537361111,,,,
2015-07-22 17:07:53,Running,,2.61,22:10,8:29,7.07,319.99999981568,51.36,,"TomTom MySports Watch",2015-07-22-1707.gpx
2015-07-21 16:33:54,Running,,4.00,36:44,9:11,6.53,567.0,120.55,,,2015-07-21-1633.gpx
2015-07-19 16:32:49,Hiking,,0.58,13:09,22:49,2.63,71.0,21.86,,,2015-07-19-1632.gpx
2015-07-17 08:31:18,Sports,,0.00,19:00,,,125.682941666667,,,,
